ip_version,ip_ihl,ip_len,ip_ttl,ip_proto,src_port,dst_port,tcp_flags,payload_len,payload_mean,payload_std,payload_bytes,has_shellcode_pattern,has_suspicious_strings,entropy,printable_ratio
6,5,778,43,17,35060,24892,11,207,128.04830917874395,73.10265156766374,33a241e4ccb33e46b5586f916dbcb43a6af980aef3fca660114902748848f73541a44d7f082646b3546c1ca65a889bd90e76994cf89c0d6f09fa33480b4e5079fab6a5c860e4fd5fb189c557054016e62dc9c61a140dd24d353bf1b854fd0496c8ec6dbce883c1712691cfa6ca4e1c31dbb75298b6a681d9370a817f3fdac10c938e17b180cd3ac4aebb76be5faf8b7f4cab3d5f402c182044d7522a1eb58b362c2ba4f174cf9dab27e5f843f8e536e7cb883a8ece97aff42d91a0f471940b2ef7101fe8fc6b2ac78aaa6420c5b033,0,0,6.991630858392348,0.357487922705314
4,9,284,31,1,65279,65509,37,177,130.11864406779662,71.07728381042472,8e165e2baf47008b9855946112f17d4adfc998c762bfa71aa8556d39c353e1c972bbba24f41667cfebfebb91d1454de160b480e688a59cb06355e675875db2148ef5eda33adedd97f46c6f13a91a757d9e1185a6474dbd8296cd12af861a8995909dd8273030393436ffbcd29f2b64544b6ee69f0bc7a871998c571dc81071740262be5df3b56465008e5f3da9e9557742c25604de67eb02301eee5120bcbee6fef9885ff85cd2eb76cb16960b216b1db6,0,0,6.858710422903241,0.3559322033898305
6,12,1248,70,1,53998,14440,30,135,123.37037037037037,71.41840625297289,19b9a263e021ea881f1fb80a845228aedbaf175f98a6998bb78065ca0b957878d25f504c0051856bc65053745f0b24d7c7540b058668369d319fe429004dbc24bac83a47a83571bceea516e64ce61be0ad88bcb11797c5b87c49c97cd775a7ff690811a78fc0bf65a32dd1d7146404733188f02263e96c48acd06a5749d7ddf42441d764520eed,0,0,6.562859463826726,0.37777777777777777
6,13,949,127,1,23592,50557,29,72,123.69444444444444,65.39615153663455,0f96452c909c66c223b6c48d5246c318ee7065627e814732bb5a802024e733a68b80f470f51e742ecf5a7586903225d6416eb5f2bda07000645d85017e46a874abaa818839fcecbf,0,0,5.881662675023377,0.4444444444444444
4,7,682,41,1,46304,47702,48,224,129.59375,77.99009870907835,f03c15dafddcf30389bc8165efe73b2897229b85c0c5dbd7900d1535e28e38b4b0c4a8b37fc0db3d619e8cc2aa2979cdf44eb882fead36f78a40c5a13b3635cff2636d642e657865b8ebf5cea16414d5285d6a4060151c15cf16a96342cd2bf2fba522dc64d2131b2e77ff44fafc3a7fee909aa20cc3992902c3d51073b73843f611f77e0e103c137109b9d5bcef16a18bc46ed600ab506107472da1c0890faccda5fcbac9e06b04040eaa91791f20a0a518b2acdced7e7341d88f4e0ab7500f2b6031eaee8a03d87b047f48e02f3ac754f4e5efeb7e964807d15e8e69eb0e26,0,1,7.040330200949902,0.32142857142857145
6,9,1358,76,17,15810,47349,48,236,127.17372881355932,71.17345359237137,522bbbfb0d3b507079a4477e5b86d9046b81dfdcdddaccbbb432bdbe9d90a747ed9b09d53acc6912bcbdd6c2b3df9b770ea76e1c7d38a07ea28edab356bc789de8d177288d46aca415e85c7a6d830269f8e010cfda65800ef40efeec1eff549cd53b280bc8e47033117d9f19181f84930b83667a652ec65129084bc97d0d3ecaa7b31e04073f7112951ae079a06a5443308a1ee998befb9893497e949879c8e7ffae3f940a6dc2743e53d7b2e71cc6beb6561e374f61d8994b82465bc62ab4b58b93a65a526812839921b063cab3ea0476c1b09b1836008103bee3ab14ac1d53f5bace80e0e3b57e6b556f40,0,0,7.078348398818939,0.3389830508474576
4,8,1294,54,1,35369,2330,13,81,110.96296296296296,75.12416790598435,afe8720cead4fa794ec04fc6f159bd2e41135c1e6755038909a97203e4d32ee13a971d130bf266e23d072060388f27005dc8b79d54801416a5a1902b166d24c3bab35b28e76ecca80fa2a6203e73143676,0,0,6.167010496711786,0.3950617283950617
4,7,414,31,17,22608,20619,43,243,130.50205761316872,75.90628695344286,dff5f38fabea8ba6901b06993f1196c9eac601bfa604db3450da3be958367941e12e3ec364a94c2610ec60a085be3b0406cf36fcc29e6c51c18ce4269c1eceeff927dc7691327024522bd92e9fcdf0c5bdbd0549fdc7d912cd3ef98907f145dc3b6c394ea20aee0bc11d7a5f9a00324845078180b14af161ac7976d9de9f77caa4a8da9c4e01bb2fc937612903b9823bf50069fb0ad1195d6e36150d8215e728e2e660ba9f7452644fa79ba01847a8898dead6c538949ea43dbbdf6be6f542cf9beb9012eb7052303aa7af5a9cb3eb1b59cb3254017932fbc106cd57a87a247ca4a4b81cab076ec9d39c4ceedfe1baf77fa8c2,0,0,7.104551958204745,0.3333333333333333
6,12,495,12,17,37622,48773,10,234,132.01282051282053,71.97390794849228,f61d38e6310c6f233aba43961127391bd934a44ffee34a70b287ee6f8a0823aecb33fb13e0a03873c0a948fe6d677207e1fcd964ddc4515e2e7d67f79a5543a4b54b3d2ceedbf5533f1334757d9f8683ffb0660a917ce6f00ae8bd997e52b8a46fb68dfdcdd878662b762b5e05c6105699df33a29348a4b648861af92c78690ac9a1ede99300abe99d0664efa155636d601058c818a5f0b2e220ef6886ca36efc2bf5f840fb8895698f09e42416667e8a8faf71b6037df659f403de07e1f38725ebf95dce7f75d5d4c31b5b1a7d9a25ee05fa7534612717626d39283c0ed7f2dcb58aebc30d2687e6aca,0,0,7.127571824164066,0.41025641025641024
4,6,1346,106,6,3687,18787,55,155,137.39354838709679,71.7598590977681,fe65d5d67f0c99600069f30cbcc6a95b845196e549373190b4cd508c5acb6870b3ac19e282260d6786aad466b5ba69595d46541f5a33b042a5f8ebc073813abe4ed595ce7197241da5fd879640f6300a0deec3d3bf225985e2159484f62a83a74a70c75d651329b6a39deda38dc8d6e07d49de5016d7dc76f4df62d825a4a3f8e317c25a1667b3f8dd155877513aef44fa86e351c9b7d6e1e1d631,0,0,6.792127308444212,0.3419354838709677
6,11,1450,36,6,48788,48723,62,183,130.28415300546447,76.22899151753136,0b1226ee585741dce14823d3296d3b31eb0c53b5dc6474d1c70129d1c9de5c538a53ec06ca1eff8fa8c8fefc279fa49490b22387eb829d34b78f4a58adbc2a061fb0a2e230da8cbca217ad6ecdf6e5076dddfd62811f7beeee6c00dc7107353690847d4cb3a345b9dedd6882fd57719874260a4613dde8c8fba83c36ba2e7c279b957230d56ed542a634028fb7a7fc2a80c357e99f4f72cf89ef1186942b90c2f69500a207d60f63d1531829143af26bd6afdd91fb0554,0,0,6.833765480254147,0.33879781420765026
6,14,139,114,6,42386,47646,31,25,129.28,65.11375891468714,7d6644d58546c38f7191a3068af9dd5945d8c53e2e5a19c79b,0,0,4.643856189774724,0.4
6,15,92,33,17,25650,6722,27,77,126.53246753246754,75.78842464054586,0898dde4ab2b811dcb5e61e3feb1926ee3dc9760f775a91605bee5692bfa255a0d1c99c6c4ebdf5f5c59a1eb133510cdc77b49da60f32a552e51c7200f5e68be5f5446d3853450d95413cd7625,0,0,5.955098229006591,0.4155844155844156
4,7,79,43,1,16817,39025,47,198,132.56565656565655,70.47252657842417,2ba3c9cd9a54194834b5a969c8146347d2af93842f542d8eab61cfeb9369e4e6e50f43192b18691cb026bad32de16a70ab688facd3414315cc767905ab6f778f4be074a091550f408a5ae1c0f4cbf97d91cdadc2bfbfc53936b48c3bd59d7e834c3ed462a7bf4cbe2b15d025ceb923c1a1ee9fee9feb8283e0e066df9e93de7e7ecdecb536fe80e04844bf8b343b02f548cd8223bb71b206145d7c419b4f0e085ee7ef511141977f9e34ebdfdc6ca4b7cabc146c2fa9b3e6becb047d9722c70dd43f056acb3e,0,0,6.920751758848306,0.35353535353535354
6,8,190,14,6,42964,56268,28,240,124.61666666666666,69.07093978093988,7dce554792f34cf12f56d17a458b5d2a2bb60549602ef8c053e0d0bded5f56a23c5feabf6a4331ebb2bb6797af6e8a5e7575ab78e841453a36c94bb5c0230148ba4fefd9949572556b70635e0e934c30f6b951c9f1555c9df0a9d514341f45028a2508b83cbfe3e90cd17956a525364c62cecfa7c6486da43124c1838568d446ae4f2b9e8c3dc2c1cba50632ca42a377ceb33a40af9d09cbf5f265952b7aa27729c42c581209391a6f0c68f299d7809b4612b41466435f686cb832704721b7d10bfebc6e7021b470159988b6dfed4c954c976b131ff8b71dd79628d142ce217d7e774363cf2bc8dada8adb9d652ccc8d,0,0,7.123918083115874,0.45416666666666666
4,9,1432,11,17,55472,11003,4,185,136.7027027027027,73.94543819961605,5f6cc34949dfd25e95eb4e45cf7905bd48af8ca95e76cebdb73baa320908dc6872e4a70ad574ecf3a56d8966cfeaf67ac6f66177730c97d27cb37dcd90dd34dc352c97f8bdda51815faac1675d6e089e8b6bbbe5a1560dfff8c3e45571c9f44226de19c2f3e5e54d26abe4d50053ac9ed5ffff1f56c0e53e8658a75cb4727d5da997afeb0a0a331208af4375a47d06f4c1ee9ca8d43f41e91e089aec95e85e2762581f14e4309510fb159c14833ba47d473afa3e818a95c8f0,0,0,6.821737068542559,0.34594594594594597
6,9,665,20,17,23298,36670,27,236,125.52542372881356,74.31132539827004,afadbe2f10ab75292e04d3aed8eab5c87a82d581ec5bd4263f7f65b6285d6184279e7ef4ac0b0ff40dd292ccc447989075412d84bf6319f893afcf71b9c3b4244efd150bf15d4ec85e8099eb9a659b51aef4be3364dcf0a3cdfd051a7d0b1a4d23614908aa2c021acc1a8c9c47d6495cc4effe5280ff84c15319a46b23700c4a45b1b5de91c526bb2813479c787f1e74cb0f0164762905cd580930ba1b0f226dbe67a088cbd9a8819335e9add63a8bf09e4ca90e2f7ffe03d2debbd628e9ab8f1558a5bacbab5b56d3b540dd251c4aa11b13f4a67537177035655e71946329d12303a946fabde5aacde6e45c,0,0,7.119599828876183,0.3432203389830508
6,7,591,56,17,11955,41728,8,174,135.32183908045977,76.38995454402675,2f7ce14a4b8ce8e064f5f3b0665e1c78b695b29bf0691b02f0fe64f1c36e456aead96463623fad2c5df0f129f7e2ca92df05e4b5e3a1cfc5c614f9e963b8ecb772058986060ab63eeb610acb4a7df25cc33f86eecf6e076de9e8055d387ce1fe7d5f008396c62f8dbb9f53b4e7db7da1c71ef513b4ac3a3775f4f6474922aadd676e79283d2da92a003956717ff9f809abe8c984ac77d337eea7119d0ba013246a66d0c06fb15198432f202cdb36,0,0,6.929815837715716,0.3793103448275862
4,13,657,115,1,44149,19988,1,111,138.7027027027027,76.4570885470523,0ab25ee956326bf04b1b5b2590f1b2688a841e5ef712609ed3f8296232ce9ece36dfe811a2b83707f7d7c5c0bcd0a82f3a8e0ab8fc7be5dc201d88bae7f47c485befe82d57afed188e5901899ca3cdf58adfe939d135d0a2c1f28e217bb9ed9f198b852cd83ef9dbc72994892c1b9a,0,0,6.373200663627914,0.2972972972972973
6,5,500,87,1,16010,57503,39,58,120.39655172413794,77.65750172595234,067beb62051a07864652038aaeba464ab0789d38e2f8f8636d642e657865c9cee4cb67a5248209b6ec391843f9ea04b4330abc049c4642df87e4,0,1,5.603586383021304,0.3793103448275862
6,7,516,25,6,7249,65375,38,217,120.40552995391705,77.21131197907603,ed2dbc4cd07ef48d272ed7fe59bf6fa5c2a56b8dc8af19691321a718479806eb08eced4796759d2cbd6ef90c370e18354645a83ddec07cae08ce058f329c9e61f28533110b608519686ee4c2a6980260d38e31135b1685f9e92a2d4daebc842d893e71ed1838f14812cfdd2a10e38d62836a18979d9b74c3ebc1341e6a06860951892bcf2772a60e1e7bd0dacca891d713f770c6a035e9a2bb8110d46682478164a699e16b0b15f405161aa6bc0c4ce47f11e215ce6e1486b365002557cd7e13b14a3806e4471608f2d9e3f58754dbbcc1f0a6300309cf3add,0,0,6.982018902969497,0.3087557603686636
6,15,1208,77,1,51036,33102,39,77,143.97402597402598,71.2230763031003,9e00cd98b8f0c382ec53cfeedebeacebeb54d4dfce9e7027c4f0cddf0dde927dc1068c4ff53d37dc4d5b8f6155fd8643451fd8aafe3c8a01706774d52719c856178c75a55c6fba80aefc9e898a,0,0,5.9712685211862855,0.2987012987012987
4,15,1392,46,1,59171,60551,38,36,132.02777777777777,79.86185506899855,b0cb4257b6ce3ccbb67cf9c6007a1ac2d502ffd971915967bae84a7f03ad02630617fda0,0,0,5.003258334775644,0.2777777777777778
4,8,1472,74,6,13690,3793,45,37,121.1891891891892,72.85818800108912,f014d01db458a7d4299611cc9015b2889c908717f359f20a68fe581b57514793ae8e7b1954,0,0,5.101345257520843,0.2702702702702703
6,13,1267,122,17,56413,39983,33,211,132.5260663507109,72.85376532131492,821c988e6009fbf89b59dbb30bda3fb33c05aab6417dec8ea1d23321afe5c6af761fe6e29d558979702927bbf4f97873e38819f866ab93d8e7098ce7a6b53cf6e39f95749f118e19f3856d8f4ccc5662586ca412133017558b9914b7ba1c963a84ff31855a12262ace9e96e87baf481205db954f2538f66dac9bef7fedab7b1bb56094dd3ef0da382fc002675fbd822dfea210677dca90434620506f50da46c1b9eab3b696c0f99461cbc374c36c04d4a1fef513e4cfec30e793135ec764843f1f7f2e8352c2fa27511d43bee147218984d4aa,0,0,7.082265124633864,0.32701421800947866
6,7,413,81,17,52760,56596,51,137,117.00729927007299,70.25464593311825,47a0417290370e02634e9d551ab038b48234cb2524040c0df3681eab685907da7ad5c57f2c91386c25a2ff580f1ee611589107581f68506c42acbd5b28c233b30664a5dfaf6396831aafa5f24f98e09c0d9d52568f9ce70bc7dcac9346745a76436bc795b5d93fe1ef5298f046056211e48c36669ce26e40ddb17bcb2140f164176ba4a61b8ee13e44,0,0,6.658144035467895,0.40145985401459855
6,13,879,16,1,54941,46348,13,95,134.13684210526316,72.33178096380679,b690d1a3b03506737852bc4b2062b8a6cbfabca99cbebaa8c263a5bf4260e904596bb92aafff1a57efd4ae2cbf16f1fceb6d6685fbdc2690386993275a8c686baa496923a9f9e457c407f8bca494cee31e7107b3173a25c83aeb6d724c025a,0,0,6.288225213571332,0.37894736842105264
4,14,120,22,17,2561,31912,32,60,125.08333333333333,73.88037440499488,eb661817866c818f8607759789cf506248d8448c2af426b725b452819d1deffb44f786574705f669d4cbd78ffe64a4ea2a42eb3db351494a1eae380a,0,0,5.660975803905794,0.38333333333333336
4,7,1120,4,6,12756,30439,48,229,121.27947598253274,73.73154757055481,969bf2a0d79f03185a65925df799a9b2e844362eafc2d8409a8107b500ea93900b227bd33ac8c0eb4d8547102db67045de5441b77351c14360a77e399e1cc32328a3f421fe577c6fa372dc114d9686572aab13e2134f6007b432771d2d00e421a95b708e39cbc44b8f135cf8c0eaf13e710731963ac72ec9b04cb6d5fb15245f3e253ced66a6958d3b98fbb64753eab3dc0f49cb23f6359187d9b071b848ef083fd6992ca52601f8f03e741d79144e0c57b7a8159d25acdab649154fe8b79e9c0097db78648df11037bf58ad08c988e3d84dfcb7134db644a53f0b4246439bca1229337a5a,0,0,7.206479539234144,0.3930131004366812
4,8,593,127,1,23804,49514,13,233,120.55793991416309,73.75756214408425,2b8820d85fa1f2fa48e9f1cf126a77a241b53f6aaa29547301ea18b1b94e8869177509542d4e6e2e2aaf9f1ab1a53e7501d6153b53971a8d6185e1cab45dc280fd94e6394b9602395a123de8fe85aff7854a4b940d60dafd51174c1d61dbe089b589d60c2eadb9597be08961023fd14ed8b725da16c326ec5f22636d642e657865ee13c2fae153ea6c883581401200b41f537fcc3c537f5aff3b7b449cb4ad31f57cb9b851d525c3e46d40236af079e341ba260dc80941a5cac00f38ba02f68a04c1a5e8b3464229c2a533655277e03b967277691cb360c01b178bf1565d35b223c7100f01eddb3a5c,0,1,7.021512914864126,0.41630901287553645
4,5,1210,120,6,10941,41699,39,0,0.0,0.0,,0,0,0.0,0.0
6,14,823,9,6,28169,10470,44,37,141.3783783783784,77.73424976520667,36968c3bd8d8eafcef49e2e3efcd33d16d3bfd441acc842880ee10c02f19a68d95316fd14f,0,0,4.993237149412734,0.32432432432432434
4,6,781,40,17,57139,61839,7,237,132.75527426160338,74.70763848866777,42499e60255de8928ef7e6f1eb41a9c62677ffed1e403873bf0dc82c23d43b79e67f17ca31a17dcd1446d39173680d5e2b8a0cf7c17f2da0c7100fd0456953c1a47bb71d82c55c2f24510bfdfba2885936076f166af8cec92fa32468d35d4638a60ce048f6aa068bcf4d2aa3378accfeb9e31ac7f341cb097e9de4f45caec97f7442ff32c7150fd7b8bb3a0236b6b3e4baebb81ed495c0b23f9df9a068c2d572844dab6ca3d4c915ea8c507dfa7c53acf421abf43562808c71fcf87644723f6c1f187ff7afa8c6e36c553e7556fed109c082417d67b92a086bb12ac2b35fbfc5b199b8d801989c00f2d4f13126,0,0,7.220794883818941,0.35864978902953587
6,7,1171,5,1,20504,45247,25,239,123.60251046025104,73.94256615733524,fea2f8edb8878bbd6d5b048316ad279723702be66c6d901a67079410d3ea7618df8349163c84a65707d6bb830cf8755ed8e3dcdb6b24d3a67723946b04b8d857da9f32cf9c30c063471d0ed14d68c3efc657ddefa1e62566529711d1b6256b09b2d09dcaed88156649674b1034b7afba71e73005834d11c7fa4a8f0dc5589c646f13a1571cb10fee7f726e07e3b48c5bc727e5f866ffa465ec591e4a4898029f060856441f01a08a1eadbe96c55eab7b4ea694b5a2a19feeb481cca778730706c5ed26e5830f18bbaac57068d52703b81145c311b3983248b706150e6cace8efbd316b9d61885d333f35ab01e1b071,0,0,7.081145456523698,0.3263598326359833
6,12,908,84,1,64385,26910,47,83,135.34939759036143,72.95425761706015,11bbe6a55ca0e4558bd7269e1b0602b35f8a8609f18588c9a4101391a430f5f3b9c7d27d1ae2c36f52d1066a11a248ddfae383adf8655c939015accd6e2ac95caf2061f759b474e7429841896c96effd9f4e5d,0,0,6.221366087947366,0.2891566265060241
4,14,972,74,17,47746,57301,2,49,128.6734693877551,71.25275154160057,9d7df9487ed83e1e1bf12c87fbc89bda04be9bacd40e67bc39f7ab433e83fa5f38dd31f2376f25636d642e657865909090,1,1,5.3952223440710565,0.4489795918367347
4,9,355,40,1,30730,33,59,197,134.53299492385787,69.53832655862217,ae23e91871127e31902a35bba373d2deee373d0895e246a484736c86d1719cb1f3da27c64d5be8f9d61f89c3958072f7e27b1e61c9691cb638b5aa8a2a438985b8616ad40ef97d5286ae7c19eeb065454f16f933a380deb576c311e4cffa6111513c00c99ef19038289e705c926bd470be4d415a568eae5a734ed36192bc35a03860b98f54eae12d8b97d5573008e1c4b8f465ff74a43f40e89bf1a5d477d1ef3d9c2f2244589c602e895b28f033cbd4b19c82ff62901be7b0d4423b4974d227eeab6bf4e9,0,0,6.90685459615901,0.4010152284263959
4,14,764,25,17,9324,41875,20,173,115.5028901734104,72.40106858003749,aabf4d75217591542d9600ea3e366598d550e631afd643a709f2adf9c07bcd11828f6d9391678e67cffefa9c7437bba9836e1aeed8b3d6dd358994ec8f9d1a6a29a1b329021643394d10a034654317171673da2f42cf525f25427afa33c6051d83ce862db619989275df517e2b43e88dae59789820c929c5d4ff245a51d6cdcbb60d02620d253120971c461b4f7bba428b36a9ec3d4b26655457e6986a36f8050a6540af03670a950ede6b460d,0,0,6.779806189976932,0.42196531791907516
6,10,250,112,17,58206,14835,34,150,126.77333333333333,73.61323673241262,1e164d7d8770c6ea9c0cac5ab228c9da025cc033ac2946bab06d9efea9dfa9a217a1bbe693689d785b671d4c430e2f1ba8787da31d1164bb7d90c31e75e8894fd2e46ea982f662b69adccfedf256c438f12bfda5afdb66c606743f1adfbfe421a862643f6f9e2d4432658cc0512acbbdbde71afccb65b75e22dd19ce1d964246e62e5ecbfd440204000287463b3cf5688d40b00760ee,0,0,6.731956523742675,0.37333333333333335
4,11,1150,101,1,2214,48297,49,32,117.40625,77.5217144478726,0f30c26365d1c9e71901cd26ba367788ec03a03ca53dbd1697a50e4191aefa23,0,0,4.9375,0.3125
6,15,1163,95,17,44555,11952,52,190,139.73684210526315,72.31687733802144,7eba4d3cd41da8998243b78fdc84def23b36950ec20c8d8e806bd03869ed578b5311fc04c64e44cd9d27e6aa43917e6004831e093c59c1ee231ec2aaffd16f55a0cf9c60e819942cf2747fc6daf20ae315e534efee328567661cec61a04748a8e4d785ab664fe35b51f0adbde6e9b0bd94ff6af46bb3e2817b4fb387b2017e1ee9dabc7dd28ec8cfecbea623b4674f3bccda2ec545c6ee49f03b7ba858e7bf0fd16ecececde96024207cb5e0266e62eab56970f8dc9141f3cf17637e3729,0,0,6.947204226626748,0.3526315789473684
6,5,1156,69,17,46320,39060,46,21,129.9047619047619,72.51463219300068,75b86328fc6b58dcba4047f94255e16bf26b1f2498,0,0,4.165894208390024,0.5714285714285714
6,10,513,59,6,14253,54462,18,29,103.58620689655173,76.52744256097097,cb41aa2c247922c495da290ad25c03484fb2fd2106485d0d1d9d26b6cf,0,0,4.789015477886191,0.4482758620689655
4,12,197,20,1,10999,44569,55,216,129.03703703703704,75.56741237757896,97c53212bf1eec1013b38f5acb03c8497d1d7078bf3eb74985bf2c2ece7ab7f8fd4fbcaf4dd772b53ffd85881a5bdbd612c3f9dead2c8a596ab166dde833c90ffd03ade6729b26ee71035b2206340c9b1f0f06ff0c8553fc26a94ab4cb099adfeb26123d022f2284e14a93e351e28583a3d1cbae9b57721fe5438779d6d243461c05ceb7449277f6d8b9e086f9d8df74f78dfb5a731b8f52af1cc498c4b085cd41adcda1058af02f2edd7c542ea3f8eeef0b85565dcfa4da25422600b0ae855b9b75704d49279615cce9b5ac9c59a65f6d5142d501a9571f,0,0,7.001599842532148,0.3287037037037037
6,13,543,86,6,22480,6785,62,237,126.61603375527426,78.67982598595586,42f086aafa1d08242fefba18fc5c0a0b25d228ddb39459eb6dfa0ec11f475dd2c2e7a513541c44f059b250d12b3fed863701545388189c1dadf5426c1130bb0b859cfaf5f50f07a210f11c211c7ad849a77b002a17afcab755ec95ef356820b924201215b3b3a42611cd919182118177f7eb29f02a90b1a4b7dbfbda784fdc7a7bd0dc886f0c18cca3952ace54d3f0a72caed9c224d114d8150ad1499fa95fc425301f095bd00befabb3798ea12fef2cdadbd847fbb7d0635ab7a430a99fca5d480bab96bfc0a69aaffeeb2a7882d5f63bb29d7840b2362380f0361ca93f150fdee74b860c80502fe90fb1439c,0,0,6.9406107994564605,0.3080168776371308
6,10,144,4,17,17215,46654,4,201,123.93532338308458,72.51927721770953,237b1e190cbcf8731e7c92a3673174e467f3fb2d154d24637aa6448404d0f098d7a350407ca54d8451fb8b3154014b62f256d50276be3e3c0f8534aa60b4fcb35aa408ced9abaf0e9f3613ba6a05db0058cb878b274907f6c0e916f371aea4df6955c4d7d312b2c6a48823af664e49d5ccf91955af51ef70bf303e3db00a135b062b9fe0f1793bbc393752c3a6951d4bfca42da57a5c49991d347abbd9158b42994d9db27c5c1fbfde9900db7062be631b867c9bb5c8d432b646dffc9e7c07a67b5dcb0cc98ccd1c96,0,0,6.986132584254825,0.373134328358209
6,15,307,10,6,43109,21079,54,210,126.4095238095238,72.0899167690825,f6a7296f3438a84f989db4d9fcc32319ceadbfa2a363865e264bda83d788cfe8035453edba602dccaa181902e91d7deb4c8dbdbf3e43138a5cf6177432e174d0e9f0e9186183395cd2c066ebbd93a3a17fee28b58f718e7022b0d00f97339d78143542e95a68b92ac39ac9e6d77bb1b1cc85a00d0adb23fd44e67b09e45095c9e21a393999833f4264753c03e85e245a3b26a95fab66e06a3c7080b60aa25b908b0ac31e4ddf8ea8df6e27463d1c1a0e339ce0e27a1b9754bae9507c60b0d8fe4622347c8e75c7d9065195da1c4321e84e85,0,0,7.046917110583181,0.38095238095238093
6,8,649,53,1,739,27649,57,236,126.10593220338983,73.71688718559938,895b86d3525e17aa1207ad19e902c5a9a6b24a75a8b750b6e1d792389421346885f1461565a7d23c00d4e51e356c6ecdf54a1702f22e56e1155717b5b3a20d2e19c358ca443a915e097828be766c2767e2ab7f9a773bd096323d148a4446c69bd0e443df1f51c5bdf42ba3d46d7e95b8a5816863bb1cb673753d9b1968b0e1e281d1194c00b7c685622f9847bc55953679df6922946fb3d9b71dd4f814fd2b32313b59362a38d3730522d1e00eebe8d53834af8c98b488e010d849e2d2ec949900ca97545a563cdca4770de861f5404a6697fd69d3890433f72eff12fbecde5599a9f48529c372f878442385,0,0,7.14614500898843,0.3771186440677966
6,14,965,46,1,28817,40215,45,48,129.54166666666666,67.66090646665096,938de11e046e22a4d76679a1dda55817cb73e8b04a8bd05f7c7ad1d221c37771c21390e892d80d3926abc707824f7689,0,0,5.543295834054491,0.3541666666666667
4,7,383,63,17,56246,16430,0,93,131.6451612903226,78.56613475506052,1ca01feabf334cf2b201a23d6a5c55e7eb9ddffb401a231f032713eb35dd35aa885b846ddf1cb43de473c57f39ed8c257834e38deb0cef4dcfd87cd2255e2f3ef3add411dbd9a023fa7fb46de751b6b41d8cff1f5c3a6a82912bf79dfc,0,0,6.084700074479103,0.34408602150537637
6,9,1123,58,17,62985,23518,17,52,131.48076923076923,69.7176973406696,936ab2ad0b1474ef4f65b69052c298d999b640351853e2229c27905ce58ceca1ce0cd493d1f8169154ff60d35ebe9e68863d1646,0,0,5.5465935642949376,0.3269230769230769
6,5,75,44,17,60378,3741,13,149,134.9731543624161,72.84293540929886,6a4fbd0ff5b6f4ad0103aced636d8e58a7f16ed56517c778c841cb05580ca2d7daa4a7a25c25d30a703e915e6dba41c9c4c31fb4008a30027efe909d52fbff91304c50fc245be19997ef63b3aaf8d1ee7334e5974b0466d284a402ade6ab6ba2315915793f696139e09edcdbdc8086758e0d8204aeebd494c941a506c42b8257337787dbccc8e4814bf947f9c9a722fc608e715860,0,0,6.786085802254239,0.3422818791946309
6,5,622,116,17,62375,53668,1,58,118.82758620689656,69.8614732588552,5d9489dba4d42b5e45e107936fb112497ebf52e1332ea13ad7e02d1907648d0ccb5dd1679cda9284e20c104d795586cef977df673949175f594e,0,0,5.651084443403432,0.43103448275862066
6,14,872,34,1,39476,10073,51,55,126.49090909090908,73.0200153699525,5cafc4155e70ef72e34649a7e105f2af8d25d35b45bba8e0000d7bbae2530a8bd1a05f9f9ed1b83fdf3f06b9d142669532cc0f5192371f,0,0,5.622179940758051,0.34545454545454546
4,11,1495,17,17,38570,35377,35,195,122.48717948717949,74.23071166022301,377fbf2027733e104515f2a79bcc12ff4225fa5067a37f60f20223adabdb0858ceeb674041b77df213f8bee743f3547f0a6e72aef056f8636d642e65786542497fcc0974fe065745510d22ec90909047a5db836842fb3d51485c52c2a37a919f1776a9c4cd32f0fea67385d510c3e164c3c9b0a1fe024cc802c04e62397926f25c9979025128242c9c8e932bce69bc06c03c11c65bdd1bb1d0819834835e9d247955005c1f3917df36256af404e9b2b7ac609b230ab1c8840efbe6c8cf433f4d9ec933,1,1,7.016129223928357,0.4153846153846154
6,5,1075,89,6,24997,53685,36,234,124.23076923076923,70.2071275773062,b320256f2f67f24198f4779992775681adab8c348873a6e2457212b27b0cdeeb21892e09485d124f050771d0edb5538f1a93a2765418a30fa9f5ce9d4d0f25a78fccbf7b15a447c1b4ce54f62abd70e8c6eaaedcde7b6a839588f12ee71f397bbd0b1851b216f502518171842e500f10d04aba04786d7300375b404a60556984a3e561c711eb6c662dbabe5c7e6fa9e5b06ab078e1c5a967ddba3af685bc1e922de354a9f895c5d8b7d106cb813f444b1470b61c5b6262fd51b9489c39f43075f545a433a285a25c5625c23f18444e900199c8e9cafeb83268c35451a6c3715b3821d39325a3760233bc,0,0,7.111608843422573,0.405982905982906
